Station_number,Year,Month,Day,min,max,Rainfall,Solar_exposure
41525,1994,4,13,7.2,16.3,-,7.2
41525,1994,4,14,7.7,25.2,-,17.6
41525,1994,4,15,12.4,24.1,-,16.7
41525,1994,4,16,13.8,23.8,-,12.5
41525,1994,4,17,12.1,24.9,-,12.2
41525,1994,4,18,10,26.5,-,17
41525,1994,4,19,9.1,26,-,15.4
41525,1994,4,23,8.5,24.9,-,16.8
41525,1994,4,24,9.9,25.5,-,17
41525,1994,4,25,11.3,25.2,-,16.8
41525,1994,4,26,11.5,23.1,-,-
41525,1994,4,27,13.3,23.6,-,13
41525,1994,4,28,12.1,25.3,-,-
41525,1994,4,30,10.9,27.2,-,15.1
41525,1994,6,5,8.2,23,-,8
41525,1994,6,6,9.4,23,-,9
41525,1994,6,7,9.5,24,-,9.2
41525,1994,6,8,15.9,22,-,7.5
41525,1994,6,9,3.4,16,-,-
41525,1994,6,10,8.5,17.8,-,13.8
41525,1994,6,11,-0.3,17.8,-,14.1
41525,1994,6,12,-1.2,20.8,-,14.2
41525,1994,6,13,-3.8,21,-,14
41525,1994,6,14,2.6,20.3,-,12.9
41525,1994,6,15,5.9,21,-,13.1
41525,1994,6,16,2.2,22,-,13.4
41525,1994,6,17,-0.3,20,-,13.7
41525,1994,6,18,-0.3,21.5,-,13.8
41525,1994,6,19,-2.6,19,-,13.8
41525,1994,6,20,-1.3,19,-,-
41525,1994,6,21,-3.4,21,-,13.7
41525,1994,6,22,-0.6,21,-,-
41525,1994,6,23,1,23,-,12.8
41525,1994,6,24,11.7,19,-,-
41525,1994,6,25,9,17.9,-,13.2
41525,1994,6,26,-2.2,18,-,13.4
41525,1994,6,27,1.9,19,-,8.9
41525,1994,6,28,-3,18,-,-
41525,1994,6,29,6.7,18,-,-
41525,1994,6,30,5.1,18,-,-
41525,1994,7,1,7.5,17.1,-,9.3
41525,1994,7,4,9.3,21,-,13.2
41525,1994,7,5,1.3,22,-,13.8
41525,1994,7,6,0.5,21,-,13.7
41525,1994,7,7,-0.6,21,-,13.4
41525,1994,7,8,-0.2,20.5,-,13.1
41525,1994,7,9,9.5,18.5,0.4,7.7
41525,1994,7,10,8.5,18.1,2,8.5
41525,1994,7,11,7,20.3,1,10.9
41525,1994,7,13,6,18,-,14.2
41525,1994,7,16,-4.2,19.6,-,14.5
41525,1994,7,17,-3.2,18,-,14.4
41525,1994,7,18,6.2,18.5,-,14.3
41525,1994,7,19,-1.6,20,-,14.7
41525,1994,7,20,-0.6,20,-,14.6
41525,1994,7,21,-0.6,20,-,14.9
41525,1994,7,22,-4.3,18.3,-,15.3
41525,1994,7,23,4.8,16.7,-,14.9
41525,1994,7,24,0.3,17,-,15.1
41525,1994,7,25,-3.1,18,-,15.4
41525,1994,7,26,-4.9,20,-,15.8
41525,1994,7,27,-4,17.5,-,15.6
41525,1994,7,28,-6.3,18,-,16.1
41525,1994,7,29,-5,19.4,-,16.1
41525,1994,7,30,3.3,21.9,0.2,15.3
41525,1994,7,31,4.8,14,-,16.3
41525,1994,8,1,-3.9,16,-,16.2
41525,1994,8,2,-2.9,17,-,16.3
41525,1994,8,3,-3.8,18,-,16.6
41525,1994,8,4,-3.9,19,-,16.6
41525,1994,8,5,-2.2,19.5,-,16.6
41525,1994,8,6,-0.6,20.4,-,16.5
41525,1994,8,7,-0.6,23,-,-
41525,1994,8,8,-1.3,18,-,17.1
41525,1994,8,9,-4.3,16,-,17.5
41525,1994,8,10,-1.3,17,-,16.9
41525,1994,8,11,4.7,18,-,17.2
41525,1994,8,12,0.3,20,-,17.3
41525,1994,8,13,0.4,21.8,-,17.5
41525,1994,8,14,1.9,24,-,17.5
41525,1994,8,15,6.3,18,-,17.9
41525,1994,8,16,2.9,19,-,-
41525,1994,8,17,0.1,20,-,17.9
41525,1994,8,18,3.9,20,-,18
41525,1994,8,19,5.3,19.6,-,18.3
41525,1994,8,20,6.8,20.9,-,18.2
41525,1994,8,21,4.2,15,-,12.1
41525,1994,8,22,-3,21,1,19.5
41525,1994,8,23,-1.3,24,0.2,19.3
41525,1994,8,24,-0.9,23,-,19.6
41525,1994,8,25,3.1,23,-,19.3
41525,1994,8,26,6,20.7,-,19.4
41525,1994,8,27,6.7,21.4,-,19.1
41525,1994,8,28,3.4,23,-,19.8
41525,1994,8,29,2.6,25,-,20
41525,1994,8,30,7.4,23,-,19.2
41525,1994,8,31,10.7,19.8,-,17.1
41525,1994,9,1,6.1,22,0.4,20.3
41525,1994,9,2,2.9,24,0.2,20.6
41525,1994,9,10,8.2,21,13,21.6
41525,1994,9,11,9.8,23,0.2,19.3
41525,1994,9,14,4,23,4,21.6
41525,1994,9,15,2.5,25,0.2,21.4
41525,1994,9,22,-0.1,21,0.2,22.8
41525,1994,10,8,7.7,21.5,10,25
41525,1994,10,24,13.1,24,0.2,-
41525,1994,10,25,8,26,0.2,-
41525,1994,10,29,15.1,19,7,4.2
41525,1994,10,30,8.1,24.9,7,25.5
41525,1994,10,31,10.1,25,0.2,-
41525,1994,11,1,10.3,28,-,24.9
41525,1994,11,2,16,24,6,14
41525,1994,11,3,8.7,27,0.4,29.2
41525,1994,11,4,8.2,31,-,23.7
41525,1994,11,5,16,26,-,29.1
41525,1994,11,6,15,30,-,28.2
41525,1994,11,7,20.9,32,-,30.2
41525,1994,11,8,16.3,30,-,30.3
41525,1994,11,9,8.3,33,-,30.7
41525,1994,11,10,13.6,32,-,27.5
41525,1994,11,11,14.1,32.4,-,26.5
41525,1994,11,12,12.7,32.8,-,28.2
41525,1994,11,13,15.2,34,-,26.5
41525,1994,11,14,16.2,34,-,-
41525,1994,11,15,17.2,33.7,-,-
41525,1994,11,16,15.8,20.5,4,-
41525,1994,11,17,12.2,26,34,-
41525,1994,11,18,15.3,30.4,-,-
41525,1994,11,19,17,26.2,-,17.2
41525,1994,11,20,15.8,30,-,24.2
41525,1994,11,21,17.5,30,26,24.5
41525,1994,11,22,13.1,29,-,31.3
41525,1994,11,23,14.1,28.1,-,22.1
41525,1994,11,24,13,28,-,27.8
41525,1994,11,25,14.3,27.3,-,22.8
41525,1994,11,26,17,31.1,-,26.3
41525,1994,11,27,15.7,30,-,27.8
41525,1994,11,29,13.1,30,-,29.7
41525,1994,11,30,17.4,30,-,22.2
41525,1994,12,1,18,23,-,15.6
41525,1994,12,2,13.8,16.2,8,-
41525,1994,12,3,14.3,21.7,19,19.5
41525,1994,12,4,14.5,25,0.2,26.2
41525,1994,12,5,14.8,25,0.2,-
41525,1994,12,6,14.8,27,0.2,-
41525,1994,12,7,10.6,25.6,-,-
41525,1994,12,8,11,31,-,-
41525,1994,12,9,16.3,27.9,-,-
41525,1994,12,10,14.1,20.6,17,11.5
41525,1994,12,12,15.8,28,0.2,-
41525,1994,12,13,15.8,29,-,-
41525,1994,12,14,15.3,31.3,-,31.6
41525,1994,12,15,15.5,30,-,32.6
41525,1994,12,18,16.3,34,-,-
41525,1994,12,19,18,30,-,29.5
41525,1994,12,20,12.9,32,-,31.8
41525,1994,12,21,14,33,-,32.5
41525,1994,12,22,14.7,36,-,32.6
41525,1994,12,23,17.3,37.1,-,31.4
41525,1994,12,24,19.5,38.1,-,26.1
41525,1994,12,26,18.3,29.1,25,30.3
41525,1994,12,27,17.6,31.3,-,33.1
41525,1994,12,29,15.4,36.7,-,32.8
41525,1994,12,30,19.2,31.1,-,31.3
41525,1994,12,31,18.3,29,-,29.6
41525,1995,1,1,13.8,31.5,-,33.1
41525,1995,1,2,14.9,32,-,24.3
41525,1995,1,3,17.5,29,-,19.3
41525,1995,1,4,17.4,31.4,-,24.7
41525,1995,1,5,16.2,30,-,25
41525,1995,1,6,17.6,32.8,-,27.2
41525,1995,1,7,17.7,31.9,23,28.9
41525,1995,1,8,19.7,27,0.2,21.9
41525,1995,1,9,16,27,-,-
41525,1995,1,10,17.1,28.5,-,-
41525,1995,1,11,15.9,30,-,28.7
41525,1995,1,12,15.8,29,-,31.2
41525,1995,1,13,10.6,27.8,-,31.5
41525,1995,1,14,14,28.6,-,29.1
41525,1995,1,15,16.2,31,-,30.2
41525,1995,1,16,14.6,33,-,31.6
41525,1995,1,17,15.6,31,-,-
41525,1995,1,18,19.8,26,-,6.8
41525,1995,1,19,19.8,22,16,2.2
41525,1995,1,20,18.5,25.5,10,-
41525,1995,1,21,21.3,29.7,24,19
41525,1995,1,22,16.5,25,0.2,19.8
41525,1995,1,23,13.9,26,-,-
41525,1995,1,24,13.9,29,-,30.1
41525,1995,1,25,17.5,30.5,-,28.1
41525,1995,1,26,18.3,29,-,30.4
41525,1995,1,27,15.5,29.7,-,-
41525,1995,1,28,16.8,28.9,-,16.4
41525,1995,1,29,15.3,27,9,16.6
41525,1995,1,30,16.5,33,3,30.1
41525,1995,1,31,17.8,35.4,-,29
41525,1995,2,1,18.5,28,-,29.3
41525,1995,2,2,15.2,30,-,19.7
41525,1995,2,3,16.1,32.3,-,20.8
41525,1995,2,4,19.1,35.2,-,25.4
41525,1995,2,5,20.8,35,-,19.4
41525,1995,2,6,20.6,33.2,12,25.7
41525,1995,2,7,18.2,26,-,25.9
41525,1995,2,8,15.5,28,-,28.5
41525,1995,6,1,10.8,21,6,14
41525,1995,6,3,10.8,21.3,0.2,11.6
41525,1995,6,8,9.8,23.8,0.4,12.8
41525,1995,6,15,11.1,15,2,4.6
41525,1995,6,16,10,14.4,13,-
41525,1995,6,18,1.4,14,0.2,14.6
41525,1995,6,20,0.7,19,0.2,14.2
41525,1995,6,27,5.2,23,0.2,-
41525,1995,6,29,9.8,17,0.4,14.6
41525,1995,7,6,10.7,14.6,0.2,2.5
41525,1995,7,7,11.1,16.5,4,8.8
41525,1995,7,9,4,19,0.2,13.5
41525,1995,7,14,14.4,18.9,-,-
41525,1995,9,3,15.7,22,1,6.2
41525,1995,9,4,7,24,1,-
41525,1995,9,6,3.7,18,11,21.9
41525,1995,9,21,13.6,26,0.8,22.3
41525,1995,9,24,15,21,4,4.8
41525,1995,9,25,12.4,20,21,25.4
41525,1995,9,26,9.4,21.2,0.2,25.5
41525,1995,10,8,11.4,18.4,2,3.5
41525,1995,10,9,11,19,12,25.1
41525,1995,10,21,10,26.1,-,25.4
41525,1995,10,23,16,23,17,28.3
41525,1995,10,25,13.1,24,-,-
41525,1995,10,26,14.9,19,2,5.4
41525,1995,10,27,10.6,23.6,15,24.3
41525,1995,11,5,16.8,29,6,14.8
41525,1995,11,6,15.6,26,15,17.3
41525,1995,11,12,16.3,29,4,19.1
41525,1995,11,13,15,23.1,4,26.6
41525,1995,11,16,16.7,21,37,2.8
41525,1995,11,17,15.6,24.8,16,14.7
41525,1995,11,18,15.6,21.6,0.4,8
41525,1995,11,19,17.9,27.4,8,18
41525,1995,11,20,16.7,21.5,86,4.5
41525,1995,11,22,16,25.6,0.2,10.6
41525,1995,11,23,14.7,25,-,22.3
41525,1995,11,24,10.8,26.3,0.6,31.6
41525,1995,11,26,14.6,30,-,27.9
41525,1995,12,2,15.8,25.7,5,26.7
41525,1995,12,3,13,27.2,12,31.8
41525,1995,12,6,18.3,25.4,27,23.8
41525,1995,12,7,9.6,29,0.2,30.9
41525,1995,12,11,17.4,26,25,14
41525,1995,12,12,15.9,24.6,9,24.5
41525,1995,12,16,14.4,29.5,4,31.1
41525,1995,12,17,16.5,30,7,31
41525,1995,12,18,17.6,28,23,17.9
41525,1995,12,19,19.1,28,11,32.1
41525,1995,12,20,10,25,0.2,32.3
41525,1995,12,23,15.7,18.7,20,3.5
41525,1995,12,24,14,22.4,30,29.3
41525,1995,12,25,12.5,23.5,0.2,21.4
41525,1995,12,28,16,29.9,1,30.6
41525,1995,12,29,16.3,28.8,1,18.9
41525,1996,1,3,17.9,22,42,4.2
41525,1996,1,4,17.6,25.2,26,6.1
41525,1996,1,5,16.7,26.4,0.8,19.3
41525,1996,1,12,17.5,28.8,0.4,31
41525,1996,1,22,20,28,3,14.5
41525,1996,1,23,17.7,24,35,7.3
41525,1996,1,24,17.1,27,0.2,21.8
41525,1996,1,26,17.1,30.9,1,28.9
41525,1996,2,6,17.9,31,7,23
41525,1996,2,7,18.2,33,0.2,23.9
41525,1996,2,10,7.9,23.3,3,31.5
41525,1996,2,11,11.5,24,0.2,28.1
41525,1996,2,14,10.8,23,0.4,24.2
41525,1996,2,15,13.4,25,2,9.3
41525,1996,2,16,14.4,22.9,1,15.3
41525,1996,2,17,14.6,29.3,1,26.2
41525,1996,2,24,15.6,25.1,0.8,14.9
41525,1996,2,25,14.6,26,3,23.1
41525,1996,2,27,13,28,20,23.8
41525,1996,2,28,13.9,29,0.2,25.8
41525,1996,2,29,20,27,3,4.5
41525,1996,3,1,17.5,25.4,39,20.4
41525,1996,3,2,14.5,27.4,0.6,28.5
41525,1996,3,15,9.8,28.3,-,-
41525,1996,3,18,10.9,29.3,-,25.7
41525,1996,4,24,13.9,19.4,1,5.5
41525,1996,4,27,15.6,24,0.2,-
41525,1996,4,28,12.2,22,1,-
41525,1996,5,1,13.9,16,18,-
41525,1996,5,2,13.9,19,49,6
41525,1996,5,3,16,20.5,22,8.8
41525,1996,5,4,17,21,22,7.8
41525,1996,5,5,17.7,20.4,7,4.3
41525,1996,5,6,18.1,22,37,6.2
41525,1996,5,7,14.6,26,3,17
41525,1996,5,8,13.9,23,0.2,16.9
41525,1996,5,15,12.2,16.4,29,14.8
41525,1996,5,16,11.8,17,-,5.6
41525,1996,5,21,3.5,20,0.2,15.7
41525,1996,5,30,2.3,18,0.2,14.2
41525,1996,6,1,9.9,20.4,0.2,10.2
41525,1996,6,2,9.5,21,1,13
41525,1996,6,5,7.2,20,0.2,10.8
41525,1996,6,7,9.9,20.5,0.2,11.3
41525,1996,6,8,4.4,18.6,0.2,13.7
41525,1996,6,9,6.6,19.9,0.6,12.7
41525,1996,6,14,9.8,15.3,-,5.3
41525,1996,6,15,9.8,13.6,1,2.8
41525,1996,6,16,9.5,16.9,0.2,13.2
41525,1996,6,24,9,16,0.2,13.8
41525,1996,6,30,8.2,15,-,14
41525,1996,8,18,8,17,-,9
41525,1996,8,19,3,9,0.2,16.5
41525,1996,8,22,-2.7,17,0.6,19.7
41525,1996,8,25,5.3,19,1,20.3
41525,1996,8,26,-0.2,20,0.6,20.3
41525,1996,8,30,12.7,18.6,13,7.1
41525,1996,9,1,8.7,17,0.8,20.6
41525,1996,9,20,14.7,16,11,-
41525,1996,9,30,16,24.7,6,5.2
41525,1996,10,6,16.7,22,33,2.8
41525,1996,10,7,15,24,3,14.4
41525,1996,10,8,12.6,18,0.8,13.4
41525,1996,10,15,8.6,22,-,22.1
41525,1996,10,19,16.2,24.7,1,13.8
41525,1996,10,20,15.6,26,7,26.3
41525,1996,11,7,8.1,22,74,28.6
41525,1996,11,8,5.8,20.6,0.2,17.3
41525,1996,11,9,7.5,24.1,0.8,30.6
41525,1996,11,22,13,26.1,13,30.9
41525,1996,11,25,11.4,24,2,30
41525,1996,12,3,15.3,36,3,27.3
41525,1996,12,4,18.8,28,31,19.6
41525,1996,12,5,14.2,29.1,25,28.1
41525,1996,12,7,19.7,23,5,4.7
41525,1996,12,8,17.8,26,33,12
41525,1996,12,9,17.7,28,18,30.7
41525,1996,12,10,17.3,29.9,0.2,31.5
41525,1996,12,12,15.5,28.3,39,27
41525,1996,12,13,16.6,24.4,12,26.6
41525,1996,12,19,16.1,28,22,30.4
41525,1996,12,30,14.1,30.8,7,31.1
41525,1996,12,31,15.7,29.6,6,26.9
41525,1997,1,10,13.7,28.6,-,33.5
41525,1997,1,18,20.1,22.6,0.4,1.5
41525,1997,1,19,16.4,26.6,0.4,26.1
41525,1997,1,27,17.2,27.8,0.4,19.2
41525,1997,1,28,18.7,27.7,0.4,12.6
41525,1997,1,29,20.1,28.3,1,13.8
41525,1997,1,31,20.4,32.9,0.8,20.8
41525,1997,2,2,21.5,27.5,0.4,11
41525,1997,2,12,20.9,33.8,13,-
41525,1997,2,15,21.7,26.6,44,6.6
41525,1997,2,17,20.9,30.3,5,16.9
41525,1997,2,18,19.3,27.5,0.4,25.2
41525,1997,2,19,17.7,27.2,0.2,26.7
41525,1997,2,26,19.4,31.5,0.6,19.7
41525,1997,2,27,19.3,24.5,4,7.8
41525,1997,2,28,17.5,26.8,17,28.1
41525,1997,3,6,20.3,27.4,1,11.8
41525,1997,3,7,18.8,26.4,0.4,18.7
41525,1997,3,10,17.5,25.1,0.2,19.1
41525,1997,3,12,15,26.3,2,19.5
41525,1997,3,15,13.6,30.1,-,26.8
41525,1997,3,23,19.1,28.9,12,19
41525,1997,3,24,17.4,28.2,2,25.5
41525,1997,3,25,10.3,27.1,0.2,25.2
41525,1997,4,1,11.1,28.1,8,23.7
41525,1997,4,3,13.2,30.1,1,20.9
41525,1997,4,21,10.7,26.2,0.6,15.5
41525,1997,4,22,8.4,27,0.2,19.2
41525,1997,5,2,12.2,23.1,1,17.5
41525,1997,5,4,12.5,24.3,0.4,12
41525,1997,5,6,12.6,23.4,2,12.6
41525,1997,5,7,11.5,24.4,0.2,10.6
41525,1997,5,8,15.4,18,24,4.4
41525,1997,5,9,7.2,20.6,4,16.3
41525,1997,5,10,4.6,18.7,0.2,16.9
41525,1997,5,16,14.2,18.8,1,-
41525,1997,5,18,9.1,18.9,0.2,7.8
41525,1997,5,23,10.4,17.2,0.2,6.1
41525,1997,5,25,4.2,21.3,0.2,14.9
41525,1997,5,31,5.1,17,3,14.1
41525,1997,6,4,5.4,17.9,0.2,7.1
41525,1997,6,5,3.6,22.3,0.6,14.2
41525,1997,6,7,7.5,22,0.8,10.9
41525,1997,6,8,3.3,18.6,0.2,14.4
41525,1997,6,10,0.9,20.6,0.2,14.3
41525,1997,6,12,0.7,21.3,0.2,14.2
41525,1997,6,14,9,17.8,1,6.8
41525,1997,6,16,0.3,17.8,0.6,10.1
41525,1997,6,17,6.4,18.2,3,12.7
41525,1997,6,19,5.9,17.5,0.2,13.9
41525,1997,6,22,8.8,18.6,1,9.6
41525,1997,6,25,5.1,18.7,0.4,11.1
41525,1997,6,26,-2.7,17.1,0.2,-
41525,1997,6,29,3.9,16.4,10,14.5
41525,1997,7,2,3.6,17.9,0.4,11.8
41525,1997,7,4,-1,17,0.2,14.3
41525,1997,7,13,8.6,15.9,2,8
41525,1997,7,15,1.6,20.7,0.2,13.2
41525,1997,7,26,6.7,19.7,0.2,11.6
41525,1997,7,28,6,19.7,3,16.1
41525,1997,7,31,9.3,20.2,0.4,13.9
41525,1997,8,8,8.4,22.2,0.6,15.3
41525,1997,8,24,0.6,19.5,0.4,20.5
41525,1997,9,2,13.8,17,2,3.1
41525,1997,9,3,14.2,22.6,11,20.8
41525,1997,9,5,9.9,21.2,8,16.7
41525,1997,9,6,8.7,20.4,0.2,21.4
41525,1997,9,19,12.2,19.4,0.2,8.9
41525,1997,9,20,13.1,23.9,20,12.3
41525,1997,9,21,9.5,23.8,23,15.1
41525,1997,9,25,9,25.3,0.6,19.8
41525,1997,9,26,7.2,27.2,0.2,24.9
41525,1997,9,29,10.8,19.9,3,21.8
41525,1997,10,6,13.1,16.8,6,2.3
41525,1997,10,7,13.3,18.1,19,4.8
41525,1997,10,8,13.6,22.9,29,25.4
41525,1997,10,20,10.6,19.4,29,16.1
41525,1997,10,21,8.1,18.9,-,29.1
41525,1997,10,30,18.3,25.4,-,20.3
41525,1997,11,3,3.6,20.8,50,4.2
41525,1997,11,4,15.9,24.5,2,19.1
41525,1997,11,5,13.2,23,0.2,10.2
41525,1997,11,6,15.1,20.8,5,13.8
41525,1997,11,8,10.7,28,0.2,23.9
41525,1997,11,9,14.7,25.7,3,25.3
41525,1997,11,12,14.7,29.3,10,23.1
41525,1997,11,15,18.6,29.3,8,19.8
41525,1997,11,17,16.8,28.2,0.4,17.1
41525,1997,11,18,17,23.7,7,7.9
41525,1997,11,20,14.5,26.6,3,22.7
41525,1997,11,29,18.2,32,21,30.4
41525,1997,12,1,16.6,32.3,5,30
41525,1997,12,8,19,25.6,0.2,12.3
41525,1997,12,9,19.1,29.6,0.2,13.9
41525,1997,12,10,18,22.2,5,-
41525,1997,12,12,14.5,23.8,0.2,-
41525,1997,12,15,17.5,31.7,49,28.2
41525,1997,12,16,13.7,32.7,0.2,32.2
41525,1997,12,20,18.3,32.6,0.6,20.2
41525,1997,12,21,18.6,33.1,0.2,28.3
41525,1997,12,23,18.9,34,1,27.1
41525,1997,12,24,17.6,31.5,32,-
41525,1997,12,25,19.3,30.1,1,24.9
41525,1997,12,28,18.9,27.9,0.6,25.9
41525,1998,1,10,17.8,26.4,0.2,8
41525,1998,1,11,16.6,25.5,0.2,10.2
41525,1998,1,14,17.3,28.7,0.4,19
41525,1998,1,22,17.3,33.5,6,30.3
41525,1998,1,23,17.5,35,0.2,30.9
41525,1998,1,26,22.1,34.7,15,28.8
41525,1998,1,29,15.2,32.8,11,27.2
41525,1998,1,30,18.2,29.4,49,11.8
41525,1998,1,31,19.8,24,1,8.4
41525,1998,2,1,17,29.5,8,26.9
41525,1998,2,2,17.5,33,2,30.3
41525,1998,2,4,17,32,5,31
41525,1998,2,6,18.7,32.1,2,27.5
41525,1998,2,7,17.2,31.2,2,24.6
41525,1998,2,8,19.6,32.2,0.2,26.4
41525,1998,2,9,21.3,24.5,4,3.5
41525,1998,2,10,17.1,23.6,2,-
41525,1998,2,11,19.7,27,8,10.1
41525,1998,2,12,21,29.5,8,16.6
41525,1998,2,13,19.1,32,0.4,29.4
41525,1998,2,15,18.4,30.1,0.2,26
41525,1998,2,16,17.4,29.9,10,15.6
41525,1998,2,17,18.1,29.8,4,27.6
41525,1998,2,19,14.8,30,0.2,25.3
41525,1998,3,2,15,28.1,2,22.6
41525,1998,3,6,13.6,34.8,6,25.4
41525,1998,3,7,11.1,31,0.2,25.9
41525,1998,3,18,18.7,34.9,1,21.7
41525,1998,3,19,20,27.7,0.2,19.9
41525,1998,3,20,12.8,29.1,-,25.2
41525,1998,3,26,17.8,27.1,0.6,20.1
41525,1998,3,30,15.7,33.6,12,21.5
41525,1998,3,31,17,32.9,0.2,19.8
41525,1998,4,3,15.1,24.1,2,17.3
41525,1998,4,14,17.2,22.3,2,1.6
41525,1998,4,15,15,16.8,14,2.1
41525,1998,4,17,14.9,23.1,0.2,19.3
41525,1998,4,18,14.5,22.8,0.2,17.3
41525,1998,4,23,17.9,20.3,30,-
41525,1998,4,24,15.2,19.4,-,6.6
41525,1998,4,25,15.3,21.9,0.2,10.2
41525,1998,4,29,11.9,23.6,-,12.4
41525,1998,5,3,14.3,23.9,12,14.2
41525,1998,5,4,15.4,23.3,0.2,10.6
41525,1998,5,5,15.4,20.4,11,4.1
41525,1998,5,6,13.9,20.1,2,12.9
41525,1998,5,7,6.7,21.5,0.2,17.4
41525,1998,5,8,4.3,22.4,0.2,16.7
41525,1998,5,16,14.8,21.8,1,9
41525,1998,5,17,13.1,20.2,0.2,8.1
41525,1998,5,18,13.4,21.9,0.8,11.5
41525,1998,5,19,13.7,18,0.4,5.2
41525,1998,5,23,-1.5,21.8,-,15.9
41525,1998,5,27,2.8,22.1,-,15.1
41525,1998,6,1,12,22.3,0.2,10.5
41525,1998,6,16,9.6,12.1,4,0.6
41525,1998,6,17,7.2,13.8,11,9
41525,1998,6,21,6.9,19.8,0.2,9.3
41525,1998,6,22,8.6,22.1,1,10.5
41525,1998,6,23,6,11.2,18,13.9
41525,1998,6,30,10,13.6,19,3.6
41525,1998,7,3,0.4,16.9,0.2,12.1
41525,1998,7,4,9.6,16.1,0.6,6.4
41525,1998,7,5,8.4,19.4,1,11.4
41525,1998,7,6,4.7,22,0.2,14
41525,1998,7,7,7.2,22.9,0.2,13.7
41525,1998,7,8,12,17,4,1.6
41525,1998,7,14,10.1,14.1,7,11.9
41525,1998,7,15,1.1,14.3,0.2,14.5
41525,1998,7,19,12.1,19,14,4.8
41525,1998,7,22,1.3,17.3,5,15.5
41525,1998,7,25,8.4,16.8,3,10.7
41525,1998,7,26,9.7,14.4,1,1.8
41525,1998,7,27,12.4,21.2,14,7.1
41525,1998,7,28,12.7,17.9,29,1.5
41525,1998,7,29,4.5,11.8,11,15.8
41525,1998,8,5,11.6,17,9,4.4
41525,1998,8,6,12.8,18,15,12.9
41525,1998,8,13,2.5,20.4,-,17.8
41525,1998,8,14,4.5,21.6,0.2,16
41525,1998,8,23,7.2,18.2,0.4,2.6
41525,1998,8,24,10.8,18.6,7,17.4
41525,1998,8,27,10.7,15,2,8.7
41525,1998,8,28,10.2,16.4,0.2,12.9
41525,1998,9,1,11.1,16.1,0.8,7.8
41525,1998,9,2,10.4,22.7,3,20
41525,1998,9,6,14.5,21.9,4,21.1
41525,1998,9,7,9.8,20.7,0.2,17.5
41525,1998,9,10,9.2,17.6,0.4,-
41525,1998,9,11,12.9,16.5,24,4.5
41525,1998,9,12,11.9,21.6,11,17.8
41525,1998,9,13,11.8,23.9,7,20.9
41525,1998,9,14,6.4,24.1,0.2,18.3
41525,1998,9,15,10.4,17.3,15,15.6
41525,1998,9,22,11.1,21.5,0.2,19.1
41525,1998,9,30,10,29.1,0.2,25.6
41525,1998,10,15,6.6,25.4,-,26.8
41525,1998,10,26,13.9,24.7,20,13.4
41525,1998,10,27,16.6,27,2,27.7
41525,1998,10,31,15.6,25.4,18,23.9
41525,1998,11,3,7.6,21.1,-,28.7
41525,1998,11,9,16.3,25.5,6,16.4
41525,1998,11,11,11,26.1,0.2,25.8
41525,1998,11,14,13.4,27.6,8,28
41525,1998,11,23,10.7,28.8,1,26.7
41525,1998,11,24,12.1,23,3,10.5
41525,1998,11,25,12.9,21.8,33,18
41525,1998,11,26,13.5,23.8,11,29.6
41525,1998,11,27,11.3,24.7,0.2,30.7
41525,1998,11,29,11,24.7,0.6,22.7
41525,1998,12,6,15,27.9,1,23.8
41525,1998,12,19,17.5,28.7,21,30.8
41525,1998,12,20,17.1,30.5,0.2,31.9
41525,1998,12,21,19.8,29.3,45,21.6
41525,1999,1,1,16.4,22.6,2,-
41525,1999,1,2,16.5,22.8,22,6.4
41525,1999,1,3,17.5,27.1,2,20.1
41525,1999,1,6,14.5,27.3,6,23.3
41525,1999,1,11,10.4,30.5,6,31.4
41525,1999,1,12,18.5,28.6,0.4,13.4
41525,1999,1,17,14.1,27.2,-,33.1
41525,1999,1,25,18.5,25.7,18,-
41525,1999,1,26,18.4,29.3,0.6,20.9
41525,1999,1,29,16.7,30.8,4,24.6
41525,1999,1,30,16.4,30.9,0.2,18
41525,1999,1,31,18.9,28.3,5,21.6
41525,1999,2,8,19.7,25.4,9,9.9
41525,1999,2,10,18.7,26.3,7,27.4
41525,1999,2,11,15.6,26.3,1,23.6
41525,1999,2,14,14.1,29.1,0.2,28.1
41525,1999,2,25,13.6,26.5,5,20.6
41525,1999,2,26,15.9,25.2,0.2,15
41525,1999,2,27,16.6,26,5,15
41525,1999,3,1,17.9,23.5,4,9.6
41525,1999,3,3,15.7,22.7,61,2.5
41525,1999,3,4,12.8,30.2,38,26.3
41525,1999,3,9,15.2,25.1,2,24.7
41525,1999,3,10,13.8,26.6,0.2,27.5
41525,1999,3,15,12.8,29.4,2,21.9
41525,1999,3,16,14.5,30,0.6,22.8
41525,1999,3,17,17.8,25.7,4,14.1
41525,1999,3,20,12.5,25.2,1,13.2
41525,1999,3,21,15.9,27.4,0.2,18.6
41525,1999,3,23,15.8,20.8,12,13.5
41525,1999,4,2,14.1,26.5,-,18.9
41525,1999,4,5,17.6,25.9,0.8,9.7
41525,1999,4,6,16.7,25.7,34,22.5
41525,1999,4,10,14.9,18.8,0.2,6.2
41525,1999,4,11,13.6,22.1,5,12.5
41525,1999,4,15,9.8,24.6,2,15.8
41525,1999,4,18,11.1,24,0.6,16
41525,1999,5,2,6.2,19.3,30,14.2
41525,1999,5,7,11.9,21,1,14.2
